@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
5407,405,688,1101,710,456,763,67,726,551,158,141,1781.5,115,180,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
5180,144,689,967,642,514,885,155,844,340,168,136,1876,131,182,1,44,155,139,0,-1,-1,-1,1,44,155,139,0,-1,-1,-1,1,44,155,139,accident
14977,460,2221,2749,1787,1165,2023,562,2243,1849,51,47,507.5,134,188,1,54,94,114,1,54,94,114,0,-1,-1,-1,1,54,94,114,0,-1,-1,-1,accident
13376,490,2279,2427,1570,955,2251,664,2425,291,53,44,484,137,130,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
15384,1144,2280,2886,1239,1321,2375,867,2402,943,51,45,525,146,181,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
14096,1078,2287,2594,1117,1130,2663,1236,1917,211,51,43,480,133,106,1,71,95,132,1,71,95,132,0,-1,-1,-1,0,-1,-1,-1,1,71,95,132,accident
12072,1177,1800,2315,181,1336,2129,937,1775,540,62,52,613.5,114,117,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
7326,484,876,1343,1123,291,945,241,1028,1043,112,111,1171,128,179,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
6434,25,661,1018,1491,992,1016,0,476,785,87,119,1130,122,186,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
6716,24,910,1202,777,457,1115,598,1046,686,110,92,1029,145,182,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
8933,835,1009,1514,885,969,1401,0,1092,1291,94,82,1002.5,100,184,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
7531,571,947,1421,687,421,1095,657,1078,698,105,103,1049.5,130,184,1,41,89,111,1,41,89,111,0,-1,-1,-1,1,41,89,111,0,-1,-1,-1,accident
7689,342,1012,1612,1098,361,1061,303,1279,704,103,98,1010.5,143,168,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
8440,443,1016,1355,1357,945,1100,5,1104,1212,106,94,1206.5,109,161,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
8554,351,1018,1460,1684,621,1227,26,1219,905,107,95,1264.5,130,176,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
9425,446,1091,1653,1600,654,1366,62,1350,1202,98,95,1127,142,175,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
5809,315,844,936,1002,441,813,0,822,679,134,100,1342.5,124,164,1,40,153,139,0,-1,-1,-1,1,40,153,139,0,-1,-1,-1,1,40,153,139,accident
6168,161,898,1030,512,535,867,358,894,946,126,98,1242.5,118,174,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
7503,479,1109,1479,588,461,1240,421,1228,585,101,85,983.5,122,170,1,46,94,131,1,46,94,131,0,-1,-1,-1,0,-1,-1,-1,1,46,94,131,accident
6533,561,935,1091,284,735,1005,33,1042,850,111,80,1007,113,162,1,76,77,138,1,76,77,138,0,-1,-1,-1,0,-1,-1,-1,1,76,77,138,accident
9025,434,1203,1587,1205,666,1401,352,1244,932,96,86,1053,143,179,1,35,110,171,1,35,110,171,0,-1,-1,-1,0,-1,-1,-1,1,35,110,171,accident
9453,551,1231,1609,1070,1019,1344,1,1236,1382,93,80,1064,117,188,1,59,80,172,1,59,80,172,0,-1,-1,-1,0,-1,-1,-1,1,59,80,172,accident
6668,169,847,1252,1152,715,933,9,880,705,130,121,1436.5,125,181,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
6992,229,896,1295,524,584,1099,817,799,714,115,106,1149.5,122,238,1,67,158,156,0,-1,-1,-1,1,67,158,156,0,-1,-1,-1,1,67,158,156,accident
6812,232,1008,1210,1164,661,1245,0,981,317,119,111,1215.5,113,178,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
6393,55,862,1228,919,630,877,323,943,624,136,121,1492.5,148,172,1,14,160,155,0,-1,-1,-1,1,14,160,155,0,-1,-1,-1,1,14,160,155,accident
6979,658,896,1307,681,689,974,32,1112,613,128,113,1476,124,196,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
5645,405,765,1016,621,853,830,0,606,585,134,107,1277.5,103,171,1,37,65,118,1,37,65,118,0,-1,-1,-1,1,37,65,118,0,-1,-1,-1,accident
8126,213,1055,1450,1124,724,1160,496,1059,894,108,104,1212,105,185,1,36,87,126,1,36,87,126,0,-1,-1,-1,0,-1,-1,-1,1,36,87,126,accident
7699,513,972,1548,1099,336,1126,36,1195,1013,107,100,1152.5,122,185,1,45,72,134,1,45,72,134,0,-1,-1,-1,0,-1,-1,-1,1,45,72,134,accident
7224,598,1026,1356,454,649,1031,64,1240,923,109,88,1129.5,134,177,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
8122,428,1193,1601,820,627,1049,459,1157,878,102,90,1104.5,133,184,1,71,95,142,1,71,95,142,0,-1,-1,-1,0,-1,-1,-1,1,71,95,142,accident
15796,585,1941,2426,2746,1062,2594,579,1922,1844,56,58,678.5,137,181,1,56,96,162,1,56,96,162,0,-1,-1,-1,0,-1,-1,-1,1,56,96,162,accident
12802,12,1345,2349,1089,1976,2162,903,1545,1469,73,63,876,119,146,1,27,116,160,1,27,116,160,0,-1,-1,-1,0,-1,-1,-1,1,27,116,160,accident
8683,143,1498,1332,934,1279,1132,518,1349,667,91,59,954.5,135,150,1,48,104,132,1,48,104,132,0,-1,-1,-1,0,-1,-1,-1,1,48,104,132,accident
12810,548,1753,1966,1422,1911,2181,6,1487,1495,72,58,1783.5,113,147,1,42,56,162,1,42,56,162,0,-1,-1,-1,0,-1,-1,-1,1,42,56,162,accident
10163,757,1649,1935,689,504,1904,219,1592,981,75,59,762.5,116,106,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,accident
2457,0,130,304,515,717,515,0,137,242,84,189,1043,125,152,2,51,135,134,0,-1,-1,-1,2,51,135,134,1,28,130,87,1,74,139,181,bomb
2779,0,69,474,479,807,526,0,208,317,88,180,12383,125,179,1,57,115,182,1,57,115,182,0,-1,-1,-1,0,-1,-1,-1,1,57,115,182,bomb
2710,0,92,394,526,844,583,0,169,212,82,180,10827,122,177,1,56,130,186,0,-1,-1,-1,1,56,130,186,0,-1,-1,-1,1,56,130,186,bomb
3081,0,192,541,614,758,438,0,236,357,101,176,13756,122,184,1,68,117,194,1,68,117,194,0,-1,-1,-1,0,-1,-1,-1,1,68,117,194,bomb
2847,0,0,361,551,906,711,0,74,244,79,174,7370,121,188,1,55,120,216,1,55,120,216,0,-1,-1,-1,0,-1,-1,-1,1,55,120,216,bomb
3038,0,192,467,566,792,458,0,328,339,100,183,1228,181,127,1,60,124,185,0,-1,-1,-1,1,60,124,185,0,-1,-1,-1,1,60,124,185,bomb
2530,0,0,254,492,758,844,0,0,190,87,211,9809,121,192,1,40,120,200,1,40,120,200,0,-1,-1,-1,0,-1,-1,-1,1,40,120,200,bomb
2993,0,73,471,587,888,448,0,292,328,105,201,15372.5,124,189,1,63,119,198,1,63,119,198,0,-1,-1,-1,0,-1,-1,-1,1,63,119,198,bomb
2626,0,107,448,492,849,450,0,152,250,113,221,18579,122,185,1,58,122,181,1,58,122,181,0,-1,-1,-1,0,-1,-1,-1,1,58,122,181,bomb
2691,0,6,415,621,902,443,0,85,258,114,231,1815,144,178,1,44,113,203,1,44,113,203,0,-1,-1,-1,0,-1,-1,-1,1,44,113,203,bomb
2523,1,223,397,485,561,408,0,273,294,95,175,899,107,105,1,75,138,176,0,-1,-1,-1,1,75,138,176,0,-1,-1,-1,1,75,138,176,bomb
2856,0,100,448,609,824,484,0,289,301,83,166,940,149,133,1,66,124,195,0,-1,-1,-1,1,66,124,195,0,-1,-1,-1,1,66,124,195,bomb
2714,0,0,337,620,844,563,0,164,275,73,170,8587.5,176,146,1,49,123,198,1,49,123,198,0,-1,-1,-1,0,-1,-1,-1,1,49,123,198,bomb
1956,0,0,169,431,663,629,0,2,129,74,196,8833,124,199,1,45,127,195,0,-1,-1,-1,1,45,127,195,0,-1,-1,-1,1,45,127,195,bomb
2433,0,0,171,541,837,749,33,42,156,66,178,883.5,138,130,1,46,124,181,0,-1,-1,-1,1,46,124,181,0,-1,-1,-1,1,46,124,181,bomb
2654,0,0,286,567,666,937,0,0,229,59,143,4310.5,123,206,1,47,127,200,0,-1,-1,-1,1,47,127,200,0,-1,-1,-1,1,47,127,200,bomb
2398,0,0,0,434,583,1368,0,0,0,45,159,2834.5,150,168,1,28,132,212,0,-1,-1,-1,1,28,132,212,0,-1,-1,-1,1,28,132,212,bomb
2687,0,0,256,524,995,726,0,43,178,58,146,669.5,164,187,1,39,119,203,1,39,119,203,0,-1,-1,-1,0,-1,-1,-1,1,39,119,203,bomb
3017,0,0,0,682,1155,1122,0,0,0,49,147,863.5,122,142,1,58,138,188,0,-1,-1,-1,1,58,138,188,0,-1,-1,-1,1,58,138,188,bomb
3056,0,0,393,528,845,1044,176,0,77,72,155,5132,118,189,1,36,106,205,1,36,106,205,0,-1,-1,-1,0,-1,-1,-1,1,36,106,205,bomb
4565,0,228,553,753,1557,551,177,364,523,76,134,1049,187,161,1,65,128,174,0,-1,-1,-1,1,65,128,174,0,-1,-1,-1,1,65,128,174,bomb
3283,0,0,164,703,1054,1082,37,61,181,58,153,965,148,187,2,57,147,147,0,-1,-1,-1,2,57,147,147,1,47,152,89,1,67,141,205,bomb
3714,0,9,444,537,1549,746,0,3,417,64,150,6416.5,123,183,1,63,131,197,0,-1,-1,-1,1,63,131,197,0,-1,-1,-1,1,63,131,197,bomb
3466,0,0,374,470,1044,729,346,106,440,75,155,1023.5,181,168,1,33,102,206,1,33,102,206,0,-1,-1,-1,0,-1,-1,-1,1,33,102,206,bomb
3537,0,0,475,629,1017,1036,205,3,177,71,151,5155.5,116,203,1,46,120,213,1,46,120,213,0,-1,-1,-1,0,-1,-1,-1,1,46,120,213,bomb
3532,0,332,513,622,1146,639,0,190,299,66,143,886.5,155,134,1,57,121,182,1,57,121,182,0,-1,-1,-1,0,-1,-1,-1,1,57,121,182,bomb
3138,0,11,395,700,1083,872,0,10,234,55,138,747.5,117,211,1,57,115,180,1,57,115,180,0,-1,-1,-1,0,-1,-1,-1,1,57,115,180,bomb
2472,0,0,24,530,793,1127,0,0,23,59,173,5987,122,186,1,37,128,198,0,-1,-1,-1,1,37,128,198,0,-1,-1,-1,1,37,128,198,bomb
2332,0,0,392,504,645,741,62,0,0,95,209,8661,130,153,1,39,115,201,1,39,115,201,0,-1,-1,-1,0,-1,-1,-1,1,39,115,201,bomb
3114,0,157,436,510,991,686,167,0,219,89,177,1208,123,149,1,67,126,186,0,-1,-1,-1,1,67,126,186,0,-1,-1,-1,1,67,126,186,bomb
3295,0,102,388,626,1191,700,0,54,382,57,131,722.5,162,158,1,57,137,182,0,-1,-1,-1,1,57,137,182,0,-1,-1,-1,1,57,137,182,bomb
2746,0,0,80,486,817,1240,0,0,110,54,150,3900.5,120,193,1,41,128,206,0,-1,-1,-1,1,41,128,206,0,-1,-1,-1,1,41,128,206,bomb
3362,0,66,493,682,1136,877,0,0,241,57,135,739,126,105,1,45,126,189,0,-1,-1,-1,1,45,126,189,0,-1,-1,-1,1,45,126,189,bomb
3022,0,0,0,625,967,1390,0,0,29,50,148,4491,123,182,1,42,123,207,1,42,123,207,0,-1,-1,-1,0,-1,-1,-1,1,42,123,207,bomb
3033,0,0,133,593,1038,1083,30,0,175,55,148,819,126,153,1,49,124,203,0,-1,-1,-1,1,49,124,203,0,-1,-1,-1,1,49,124,203,bomb
2670,0,106,410,582,843,435,46,108,312,97,188,1164.5,187,202,1,60,127,191,0,-1,-1,-1,1,60,127,191,0,-1,-1,-1,1,60,127,191,bomb
1730,0,0,0,376,526,854,0,0,0,74,236,1168.5,129,177,1,36,119,216,1,36,119,216,0,-1,-1,-1,0,-1,-1,-1,1,36,119,216,bomb
2618,336,109,325,265,757,306,0,208,357,108,203,1324.5,89,193,1,54,131,198,0,-1,-1,-1,1,54,131,198,0,-1,-1,-1,1,54,131,198,bomb
2201,0,0,110,398,724,781,0,11,174,80,217,1236.5,149,176,1,34,119,207,1,34,119,207,0,-1,-1,-1,0,-1,-1,-1,1,34,119,207,bomb
2600,0,70,499,499,634,389,4,250,391,113,197,1289,153,149,1,94,101,193,1,94,101,193,0,-1,-1,-1,0,-1,-1,-1,1,94,101,193,bomb
5204,7,25,0,1058,1875,2100,0,15,31,27,79,912.5,165,135,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,bomb
3986,7,74,0,939,1083,1773,0,0,114,37,102,1699,126,174,1,36,122,201,1,36,122,201,0,-1,-1,-1,0,-1,-1,-1,1,36,122,201,bomb
4080,0,0,32,916,1300,1760,11,0,29,34,100,2034.5,124,176,1,44,126,196,0,-1,-1,-1,1,44,126,196,0,-1,-1,-1,1,44,126,196,bomb
5220,0,39,35,1221,1291,2473,0,0,37,26,76,1012,120,172,1,30,127,203,0,-1,-1,-1,1,30,127,203,0,-1,-1,-1,1,30,127,203,bomb
5077,0,42,595,1008,1538,1498,148,0,252,40,93,2021.5,118,174,1,45,128,197,0,-1,-1,-1,1,45,128,197,0,-1,-1,-1,1,45,128,197,bomb
4610,0,6,341,990,1409,1562,0,0,291,37,95,2081,118,151,1,49,123,205,1,49,123,205,0,-1,-1,-1,0,-1,-1,-1,1,49,123,205,bomb
5085,0,9,794,979,1665,935,5,161,594,47,94,2890,124,176,1,58,128,193,0,-1,-1,-1,1,58,128,193,0,-1,-1,-1,1,58,128,193,bomb
3945,0,0,0,778,1238,1902,0,0,0,30,99,475,97,169,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,bomb
5597,0,184,677,960,2126,1034,0,92,672,39,87,2648,123,171,1,49,131,187,0,-1,-1,-1,1,49,131,187,0,-1,-1,-1,1,49,131,187,bomb
6156,0,40,823,875,1737,1622,376,7,631,39,84,543.5,129,154,1,57,120,199,1,57,120,199,0,-1,-1,-1,0,-1,-1,-1,1,57,120,199,bomb
2995,0,162,432,563,874,569,20,133,424,75,149,801,128,159,1,52,124,187,0,-1,-1,-1,1,52,124,187,0,-1,-1,-1,1,52,124,187,bomb
2865,0,16,372,509,896,784,0,0,281,58,140,4931,122,188,1,51,130,190,0,-1,-1,-1,1,51,130,190,0,-1,-1,-1,1,51,130,190,bomb
3253,0,262,436,597,982,575,0,0,386,73,151,8090,119,180,1,58,125,182,0,-1,-1,-1,1,58,125,182,0,-1,-1,-1,1,58,125,182,bomb
2763,0,0,124,559,843,1071,0,0,92,57,155,790,124,153,1,36,121,204,1,36,121,204,0,-1,-1,-1,0,-1,-1,-1,1,36,121,204,bomb
2979,0,166,156,589,944,637,0,180,345,65,161,942.5,124,184,1,76,147,163,0,-1,-1,-1,1,76,147,163,0,-1,-1,-1,1,76,147,163,bomb
3673,0,167,462,600,1022,716,153,289,410,57,118,588.5,115,108,1,60,134,179,0,-1,-1,-1,1,60,134,179,0,-1,-1,-1,1,60,134,179,bomb
2946,0,155,317,817,819,726,0,93,351,55,130,595,122,201,1,54,122,178,1,54,122,178,0,-1,-1,-1,0,-1,-1,-1,1,54,122,178,bomb
3154,0,476,530,616,493,588,0,387,446,67,118,546.5,165,98,1,71,122,175,1,71,122,175,0,-1,-1,-1,0,-1,-1,-1,1,71,122,175,bomb
3892,0,564,578,715,802,592,14,367,550,75,118,602.5,183,121,1,76,118,160,1,76,118,160,0,-1,-1,-1,0,-1,-1,-1,1,76,118,160,bomb
3503,4,486,664,698,384,521,54,371,473,81,128,696.5,115,191,1,73,126,166,0,-1,-1,-1,1,73,126,166,0,-1,-1,-1,1,73,126,166,bomb
4964,3,424,597,1413,1060,716,0,337,481,53,97,549.5,157,132,1,70,114,167,1,70,114,167,0,-1,-1,-1,0,-1,-1,-1,1,70,114,167,bomb
4138,0,253,503,929,1143,803,3,199,459,52,104,3667,122,191,1,61,125,183,0,-1,-1,-1,1,61,125,183,0,-1,-1,-1,1,61,125,183,bomb
3902,0,298,619,759,781,609,0,386,416,63,116,630.5,120,150,1,76,130,186,0,-1,-1,-1,1,76,130,186,0,-1,-1,-1,1,76,130,186,bomb
5346,0,433,737,1238,1341,646,37,297,719,62,102,655,69,154,2,41,120,106,2,41,120,106,0,-1,-1,-1,1,18,117,37,1,64,122,175,bomb
4998,0,582,831,1050,861,631,62,511,568,70,108,710,123,147,1,71,124,171,0,-1,-1,-1,1,71,124,171,0,-1,-1,-1,1,71,124,171,bomb
5336,0,597,688,1150,794,826,27,672,623,62,98,582,122,122,1,112,91,151,1,112,91,151,0,-1,-1,-1,0,-1,-1,-1,1,112,91,151,bomb
4880,0,501,673,858,1000,675,38,957,395,52,92,4179,132,146,1,66,129,173,0,-1,-1,-1,1,66,129,173,0,-1,-1,-1,1,66,129,173,bomb
4695,0,498,614,993,633,698,14,702,636,67,106,672.5,70,105,1,74,128,155,0,-1,-1,-1,1,74,128,155,0,-1,-1,-1,1,74,128,155,bomb
4961,0,439,792,1098,1056,719,121,573,630,62,99,595.5,69,132,2,53,123,109,1,75,119,181,1,30,127,36,1,30,127,36,1,75,119,181,bomb
4278,0,399,713,821,663,779,13,499,426,54,104,572.5,127,151,1,77,134,171,0,-1,-1,-1,1,77,134,171,0,-1,-1,-1,1,77,134,171,bomb
2375,0,297,429,544,212,347,0,308,365,154,217,1308,123,193,1,92,113,149,1,92,113,149,0,-1,-1,-1,0,-1,-1,-1,1,92,113,149,bomb
2906,0,388,362,566,453,385,0,340,448,137,196,1352,115,115,1,79,124,161,0,-1,-1,-1,1,79,124,161,0,-1,-1,-1,1,79,124,161,bomb
2760,0,308,358,608,436,443,0,324,366,125,197,1253,124,190,2,52,127,103,0,-1,-1,-1,2,52,127,103,1,29,128,40,1,74,125,165,bomb
2837,0,270,426,604,685,403,0,203,309,107,193,17592,121,173,1,72,120,170,1,72,120,170,0,-1,-1,-1,0,-1,-1,-1,1,72,120,170,bomb
2932,0,278,498,552,614,392,0,295,373,124,190,1238.5,99,112,1,84,121,159,1,84,121,159,0,-1,-1,-1,0,-1,-1,-1,1,84,121,159,bomb
10069,665,659,1215,2684,2705,1172,0,267,1140,24,41,187.5,127,218,1,60,131,173,0,-1,-1,-1,1,60,131,173,0,-1,-1,-1,1,60,131,173,bomb
14835,296,2179,2286,2190,1764,1460,694,2157,2811,33,34,208,211,98,1,104,162,142,0,-1,-1,-1,1,104,162,142,0,-1,-1,-1,1,104,162,142,bomb
10805,0,866,1446,1239,2991,1350,1168,942,989,28,43,917,127,157,1,74,126,159,0,-1,-1,-1,1,74,126,159,0,-1,-1,-1,1,74,126,159,bomb
9705,279,938,1131,1264,1919,1710,838,743,1300,25,42,213.5,52,145,1,75,124,165,0,-1,-1,-1,1,75,124,165,0,-1,-1,-1,1,75,124,165,bomb
9490,404,836,1511,2012,1939,1240,103,516,1408,31,46,236,205,176,1,70,138,200,0,-1,-1,-1,1,70,138,200,0,-1,-1,-1,1,70,138,200,bomb
3855,44,442,528,838,126,640,134,633,670,76,112,664.5,58,97,1,105,102,164,1,105,102,164,0,-1,-1,-1,0,-1,-1,-1,1,105,102,164,bomb
4088,350,363,420,573,1081,628,0,413,627,65,113,681.5,100,89,1,70,125,178,0,-1,-1,-1,1,70,125,178,0,-1,-1,-1,1,70,125,178,bomb
3980,21,499,642,928,642,688,0,396,618,63,101,526,63,127,1,63,119,176,1,63,119,176,0,-1,-1,-1,0,-1,-1,-1,1,63,119,176,bomb
4623,0,634,602,624,916,782,306,493,573,59,102,587,110,94,1,74,126,165,0,-1,-1,-1,1,74,126,165,0,-1,-1,-1,1,74,126,165,bomb
4878,0,639,824,892,869,554,0,536,665,66,94,592.5,186,128,1,78,117,172,1,78,117,172,0,-1,-1,-1,0,-1,-1,-1,1,78,117,172,bomb
9360,535,343,1298,1596,1457,1449,420,1216,1388,29,42,192.5,50,182,1,87,123,163,1,87,123,163,0,-1,-1,-1,0,-1,-1,-1,1,87,123,163,bomb
11637,0,1472,2035,498,1892,1366,2301,1353,1380,27,36,190.5,148,79,1,56,106,175,1,56,106,175,0,-1,-1,-1,0,-1,-1,-1,1,56,106,175,bomb
10862,157,1187,1624,1643,1764,1706,1822,1993,493,24,39,209.5,130,143,1,47,98,143,1,47,98,143,0,-1,-1,-1,0,-1,-1,-1,1,47,98,143,bomb
7979,155,793,1361,1720,1714,1304,18,666,1185,31,47,220.5,58,149,1,79,133,170,0,-1,-1,-1,1,79,133,170,0,-1,-1,-1,1,79,133,170,bomb
7248,307,428,1090,1665,1426,950,223,540,801,28,47,196,126,193,1,50,149,171,0,-1,-1,-1,1,50,149,171,0,-1,-1,-1,1,50,149,171,bomb
2783,0,262,339,505,625,389,0,317,379,120,201,1346.5,150,132,1,89,109,169,1,89,109,169,0,-1,-1,-1,0,-1,-1,-1,1,89,109,169,bomb
2791,22,392,409,405,227,376,145,433,473,124,170,977.5,57,89,1,80,135,162,0,-1,-1,-1,1,80,135,162,0,-1,-1,-1,1,80,135,162,bomb
3312,133,397,613,435,0,412,417,497,513,118,151,1004,45,104,1,84,115,162,1,84,115,162,0,-1,-1,-1,0,-1,-1,-1,1,84,115,162,bomb
3144,94,423,545,481,288,456,184,439,522,99,144,789.5,141,117,1,85,121,154,1,85,121,154,0,-1,-1,-1,0,-1,-1,-1,1,85,121,154,bomb
2985,0,376,549,572,449,365,0,376,474,133,175,1039,132,119,1,75,108,169,1,75,108,169,0,-1,-1,-1,0,-1,-1,-1,1,75,108,169,bomb
5170,0,385,855,998,821,808,0,659,775,54,86,465.5,92,131,1,61,116,176,1,61,116,176,0,-1,-1,-1,0,-1,-1,-1,1,61,116,176,bomb
5227,20,576,786,1054,435,796,44,873,800,59,88,564,99,77,1,80,117,158,1,80,117,158,0,-1,-1,-1,0,-1,-1,-1,1,80,117,158,bomb
4313,0,509,887,1200,463,659,15,485,639,75,101,555.5,55,152,1,58,97,195,1,58,97,195,0,-1,-1,-1,0,-1,-1,-1,1,58,97,195,bomb
3916,0,171,627,979,433,540,17,577,574,76,116,602.5,133,200,2,56,131,105,1,74,123,171,1,37,139,38,1,37,139,38,1,74,123,171,bomb
4115,0,294,612,780,997,716,0,317,578,64,114,664.5,108,158,1,66,127,176,0,-1,-1,-1,1,66,127,176,0,-1,-1,-1,1,66,127,176,bomb
4825,107,709,605,760,620,848,11,558,548,49,90,466.5,137,93,1,73,110,169,1,73,110,169,0,-1,-1,-1,0,-1,-1,-1,1,73,110,169,bomb
4151,0,180,647,717,839,731,210,675,479,51,100,521.5,134,153,1,61,125,184,0,-1,-1,-1,1,61,125,184,0,-1,-1,-1,1,61,125,184,bomb
4693,0,495,850,934,606,859,365,930,534,63,95,538,85,103,1,74,119,173,1,74,119,173,0,-1,-1,-1,0,-1,-1,-1,1,74,119,173,bomb
3819,0,348,569,913,598,786,10,481,360,56,103,477,63,155,1,61,116,178,1,61,116,178,0,-1,-1,-1,0,-1,-1,-1,1,61,116,178,bomb
4707,0,483,900,628,924,898,161,686,565,65,100,584,104,134,1,65,118,175,1,65,118,175,0,-1,-1,-1,0,-1,-1,-1,1,65,118,175,bomb
6720,321,641,941,1339,1324,892,0,662,758,49,80,508,116,201,1,79,109,156,1,79,109,156,0,-1,-1,-1,0,-1,-1,-1,1,79,109,156,bomb
5832,0,667,622,1120,1370,801,39,644,676,56,99,4534,80,108,1,102,94,165,1,102,94,165,0,-1,-1,-1,0,-1,-1,-1,1,102,94,165,bomb
5242,8,289,480,1015,1900,863,75,307,355,46,108,4236.5,174,128,1,46,115,189,1,46,115,189,0,-1,-1,-1,0,-1,-1,-1,1,46,115,189,bomb
2404,0,0,0,713,773,387,68,536,0,108,169,819.5,103,88,1,67,152,128,0,-1,-1,-1,1,67,152,128,0,-1,-1,-1,1,67,152,128,bomb
4127,0,211,645,836,1116,662,143,343,360,53,113,662.5,131,163,1,59,123,184,1,59,123,184,0,-1,-1,-1,0,-1,-1,-1,1,59,123,184,bomb
3099,6,55,489,708,780,454,165,220,276,107,208,1752,87,148,2,39,137,118,0,-1,-1,-1,2,39,137,118,1,27,145,66,1,50,128,169,bomb
3597,31,138,476,934,1010,483,0,119,387,88,174,11262,122,177,1,60,117,196,1,60,117,196,0,-1,-1,-1,0,-1,-1,-1,1,60,117,196,bomb
5366,18,199,696,1396,1471,573,330,312,434,80,143,1371,119,184,1,77,106,161,1,77,106,161,0,-1,-1,-1,0,-1,-1,-1,1,77,106,161,bomb
4318,0,271,779,539,1076,655,705,221,238,94,142,1093.5,178,165,1,57,120,168,1,57,120,168,0,-1,-1,-1,0,-1,-1,-1,1,57,120,168,bomb
4389,106,182,660,874,1209,506,282,267,362,90,161,1451.5,186,171,1,68,124,189,0,-1,-1,-1,1,68,124,189,0,-1,-1,-1,1,68,124,189,bomb
3370,0,20,181,744,1092,1085,3,0,213,72,183,1420.5,121,197,1,64,106,174,1,64,106,174,0,-1,-1,-1,0,-1,-1,-1,1,64,106,174,bomb
3683,0,157,543,729,1133,531,41,153,427,102,186,1594.5,110,146,1,92,101,205,1,92,101,205,0,-1,-1,-1,0,-1,-1,-1,1,92,101,205,bomb
